orgyear,orgtype,orgid,orgchapter,rowid,rowname,rowlevel,rowparent,rozpocet,pozmenach,skutecnost
2010,chapter,328,328,62,"Stroje, přístroje a zařízení",tree-depth-4,60,15540,14549,2996
2010,chapter,328,328,63,Výpočetní technika,tree-depth-4,60,3910,5700,5657
2010,chapter,328,328,64,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,59,15070,18100,18051
2010,chapter,328,328,65,Ostatní nákup dlouhodobého nehmotného majetku,tree-depth-4,64,0,100,96
2010,chapter,328,328,66,Programové vybavení,tree-depth-4,64,15070,18000,17955
2010,chapter,346,346,0,Český úřad zeměměřický a katastrální,0,None,3431973,3432403,3336483
2010,chapter,346,346,1,Běžné výdaje,tree-depth-1,0,2963351,2887637,2747755
2010,chapter,346,346,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,759773,689575,632215
2010,chapter,346,346,3,Nákup materiálu,tree-depth-3,2,59511,63423,54330
2010,chapter,346,346,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,16862,23783,19423
2010,chapter,346,346,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,2161,1674,1502
2010,chapter,346,346,6,Léky a zdravotnický materiál,tree-depth-4,3,47,117,105
2010,chapter,346,346,7,Nákup materiálu jinde nezařazený,tree-depth-4,3,39877,36983,32460
2010,chapter,346,346,8,Ochranné pomůcky,tree-depth-4,3,542,816,794
2010,chapter,346,346,9,Potraviny,tree-depth-4,3,22,22,18
2010,chapter,346,346,10,"Prádlo, oděv a obuv",tree-depth-4,3,0,28,28
2010,chapter,346,346,11,Nákup služeb,tree-depth-3,2,556045,477239,433504
2010,chapter,346,346,12,"Konzultační, poradenské a právní služby",tree-depth-4,11,4532,4077,2783
2010,chapter,346,346,13,Nájemné,tree-depth-4,11,58126,35043,35021
2010,chapter,346,346,14,Nákup ostatních služeb,tree-depth-4,11,342950,277949,252159
2010,chapter,346,346,15,Služby peněžních ústavů,tree-depth-4,11,2555,2765,2687
2010,chapter,346,346,16,Služby pošt,tree-depth-4,11,81893,94728,87573
2010,chapter,346,346,17,Služby školení a vzdělávání,tree-depth-4,11,10443,7755,6871
2010,chapter,346,346,18,Služby telekomunikací a radiokomunikací,tree-depth-4,11,55305,54219,45710
2010,chapter,346,346,19,Služby zpracování dat,tree-depth-4,11,241,703,700
2010,chapter,346,346,20,"Nákup vody, paliv a energie",tree-depth-3,2,87729,87753,87255
2010,chapter,346,346,21,Elektrická energie,tree-depth-4,20,41689,43972,43793
2010,chapter,346,346,22,Nákup ostatních paliv a energie,tree-depth-4,20,47,57,53
2010,chapter,346,346,23,Pevná paliva,tree-depth-4,20,90,240,75
2010,chapter,346,346,24,Plyn,tree-depth-4,20,13590,11733,11683
2010,chapter,346,346,25,Pohonné hmoty a maziva,tree-depth-4,20,9504,9151,9079
2010,chapter,346,346,26,Studená voda,tree-depth-4,20,5316,5386,5372
2010,chapter,346,346,27,Teplá voda,tree-depth-4,20,54,48,48
2010,chapter,346,346,28,Teplo,tree-depth-4,20,17439,17166,17153
2010,chapter,346,346,29,Ostatní nákupy,tree-depth-3,2,56071,58008,54043
2010,chapter,346,346,30,Cestovné (tuzemské i zahraniční),tree-depth-4,29,15773,13966,13736
2010,chapter,346,346,31,Opravy a udržování,tree-depth-4,29,32533,38871,35797
2010,chapter,346,346,32,Ostatní nákupy jinde nezařazené,tree-depth-4,29,0,2,2
2010,chapter,346,346,33,Pohoštění,tree-depth-4,29,423,513,456
2010,chapter,346,346,34,Programové vybavení,tree-depth-4,29,6676,3927,3438
2010,chapter,346,346,35,Účastnické poplatky na konference,tree-depth-4,29,666,729,614
2010,chapter,346,346,36,Úroky a ostatní finanční výdaje,tree-depth-3,2,0,1,0
2010,chapter,346,346,37,Realizované kurzové ztráty,tree-depth-4,36,0,1,0
2010,chapter,346,346,38,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,417,3151,3084
2010,chapter,346,346,39,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,38,341,3094,3042
2010,chapter,346,346,40,Věcné dary,tree-depth-4,38,76,56,41
2010,chapter,346,346,41,Zaplacené sankce,tree-depth-4,38,0,1,0
2010,chapter,346,346,42,Neinvestiční transfery do zahraničí,tree-depth-2,1,270,250,249
2010,chapter,346,346,43,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,42,270,250,249
2010,chapter,346,346,44,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,43,270,250,249
2010,chapter,346,346,45,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,29730,25381,5908
2010,chapter,346,346,46,Náhrady placené obyvatelstvu,tree-depth-3,45,29730,25381,5908
2010,chapter,346,346,47,Náhrady mezd v době nemoci,tree-depth-4,46,29730,25381,5908
2010,chapter,346,346,48,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,54025,54364,53369
2010,chapter,346,346,49,Neinvestiční transfery příspěvkovým a podobným organizacím,tree-depth-3,48,22159,22159,22159
2010,chapter,346,346,50,Neinvestiční transfery veřejným výzkumným institucím,tree-depth-4,49,22159,22159,22159
2010,chapter,346,346,51,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,48,374,657,568
2010,chapter,346,346,52,Nákup kolků,tree-depth-4,51,0,5,5
2010,chapter,346,346,53,"Platby daní a poplatků krajům, obcím a státním fondům",tree-depth-4,51,11,43,37
2010,chapter,346,346,54,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,51,363,430,399
2010,chapter,346,346,55,Úhrady sankcí jiným rozpočtům,tree-depth-4,51,0,179,126
2010,chapter,346,346,56,Převody vlastním fondům,tree-depth-3,48,31492,31548,30642
2010,chapter,346,346,57,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,56,31492,31548,30642
2010,chapter,346,346,58,Ostatní neinvestiční výdaje,tree-depth-2,1,0,40,38
2010,chapter,346,346,59,Ostatní neinvestiční výdaje,tree-depth-3,58,0,40,38
2010,chapter,346,346,60,Ostatní neinvestiční výdaje jinde nezařazené,tree-depth-4,59,0,40,38
2010,chapter,346,346,61,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,2119553,2118027,2055975
2010,chapter,346,346,62,Ostatní platby za provedenou práci,tree-depth-3,61,7297,11131,5157
2010,chapter,346,346,63,Odstupné,tree-depth-4,62,0,4414,4110
2010,chapter,346,346,64,Ostatní osobní výdaje,tree-depth-4,62,7297,6717,1047
2010,chapter,346,346,65,Platy,tree-depth-3,61,1574456,1571474,1531828
2010,chapter,346,346,66,Ostatní platy,tree-depth-4,65,0,7,7
2010,chapter,346,346,67,Platy zaměstnanců v pracovním poměru,tree-depth-4,65,1574456,1571467,1531821
2010,chapter,346,346,68,Povinné pojistné placené zaměstnavatelem,tree-depth-3,61,537800,535422,518990
2010,chapter,346,346,69,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,68,395439,393249,380892
2010,chapter,346,346,70,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,68,142361,142173,138099
2010,chapter,346,346,71,Kapitálové výdaje,tree-depth-1,0,468622,544766,588728
2010,chapter,346,346,72,Investiční nákupy a související výdaje,tree-depth-2,71,468622,544766,588728
2010,chapter,346,346,73,Pořízení dlouhodobého hmotného majetku,tree-depth-3,72,165073,184515,305864
2010,chapter,346,346,74,"Budovy, haly a stavby",tree-depth-4,73,41825,52269,49415
2010,chapter,346,346,75,Dopravní prostředky,tree-depth-4,73,14269,13499,1875
2010,chapter,346,346,76,"Stroje, přístroje a zařízení",tree-depth-4,73,11504,14707,14038
2010,chapter,346,346,77,Výpočetní technika,tree-depth-4,73,97475,104040,240536
2010,chapter,346,346,78,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,72,303549,360251,282864
2010,chapter,346,346,79,Ostatní nákup dlouhodobého nehmotného majetku,tree-depth-4,78,0,3748,0
2010,chapter,346,346,80,Programové vybavení,tree-depth-4,78,303549,356503,282864
2010,chapter,349,349,0,Energetický regulační úřad,0,None,112023,112023,110916
2010,chapter,349,349,1,Běžné výdaje,tree-depth-1,0,103169,102384,102799
2010,chapter,349,349,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,35602,34900,34707
2010,chapter,349,349,3,Nákup materiálu,tree-depth-3,2,2055,1515,2534
2010,chapter,349,349,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,800,480,1144
2010,chapter,349,349,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,550,480,363
2010,chapter,349,349,6,Nákup materiálu jinde nezařazený,tree-depth-4,3,700,550,1024
2010,chapter,349,349,7,Ochranné pomůcky,tree-depth-4,3,5,5,3
2010,chapter,349,349,8,Nákup služeb,tree-depth-3,2,26332,26885,26261
2010,chapter,349,349,9,"Konzultační, poradenské a právní služby",tree-depth-4,8,5418,6418,6712
2010,chapter,349,349,10,Nájemné,tree-depth-4,8,2800,2530,2515
2010,chapter,349,349,11,Nákup ostatních služeb,tree-depth-4,8,11023,13454,12842
2010,chapter,349,349,12,Služby peněžních ústavů,tree-depth-4,8,400,310,306
2010,chapter,349,349,13,Služby pošt,tree-depth-4,8,220,130,387
2010,chapter,349,349,14,Služby školení a vzdělávání,tree-depth-4,8,2295,1845,1299
2010,chapter,349,349,15,Služby telekomunikací a radiokomunikací,tree-depth-4,8,4176,2198,2199
2010,chapter,349,349,16,"Nákup vody, paliv a energie",tree-depth-3,2,2250,2160,2043
2010,chapter,349,349,17,Elektrická energie,tree-depth-4,16,1200,1110,1106
2010,chapter,349,349,18,Plyn,tree-depth-4,16,50,10,9
2010,chapter,349,349,19,Pohonné hmoty a maziva,tree-depth-4,16,700,710,608
2010,chapter,349,349,20,Studená voda,tree-depth-4,16,80,80,76
2010,chapter,349,349,21,Teplo,tree-depth-4,16,220,250,244
2010,chapter,349,349,22,Ostatní nákupy,tree-depth-3,2,4324,3667,3238
2010,chapter,349,349,23,Cestovné (tuzemské i zahraniční),tree-depth-4,22,2660,2340,1939
2010,chapter,349,349,24,Opravy a udržování,tree-depth-4,22,900,770,757
2010,chapter,349,349,25,Ostatní nákupy jinde nezařazené,tree-depth-4,22,14,10,6
2010,chapter,349,349,26,Pohoštění,tree-depth-4,22,250,230,223
2010,chapter,349,349,27,Programové vybavení,tree-depth-4,22,300,237,236
2010,chapter,349,349,28,Účastnické poplatky na konference,tree-depth-4,22,200,80,77
2010,chapter,349,349,29,"Poskytnuté zálohy, jistiny, záruky a vládní úvěry",tree-depth-3,2,0,0,0
2010,chapter,349,349,30,Poskytované zálohy vlastní pokladně,tree-depth-4,29,0,0,0
2010,chapter,349,349,31,Úroky a ostatní finanční výdaje,tree-depth-3,2,30,20,19
2010,chapter,349,349,32,Realizované kurzové ztráty,tree-depth-4,31,30,20,19
2010,chapter,349,349,33,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,611,653,613
2010,chapter,349,349,34,Náhrady a příspěvky související s výkonem ústavní funkce a funkce soudce,tree-depth-4,33,606,636,597
2010,chapter,349,349,35,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,33,0,16,15
2010,chapter,349,349,36,Věcné dary,tree-depth-4,33,5,1,1
2010,chapter,349,349,37,Neinvestiční transfery do zahraničí,tree-depth-2,1,888,825,724
2010,chapter,349,349,38,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,37,888,825,724
2010,chapter,349,349,39,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,38,888,825,724
2010,chapter,349,349,40,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,155,145,86
2010,chapter,349,349,41,Náhrady placené obyvatelstvu,tree-depth-3,40,155,145,86
2010,chapter,349,349,42,Náhrady mezd v době nemoci,tree-depth-4,41,145,145,86
2010,chapter,349,349,43,Ostatní náhrady placené obyvatelstvu,tree-depth-4,41,10,0,0
2010,chapter,349,349,44,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,980,970,980
2010,chapter,349,349,45,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,44,25,15,7
2010,chapter,349,349,46,Nákup kolků,tree-depth-4,45,5,5,0
2010,chapter,349,349,47,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,45,20,10,7
2010,chapter,349,349,48,Převody vlastním fondům,tree-depth-3,44,955,955,973
2010,chapter,349,349,49,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,48,955,955,973
2010,chapter,349,349,50,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,65544,65544,66301
2010,chapter,349,349,51,Ostatní platby za provedenou práci,tree-depth-3,50,1165,1165,968
2010,chapter,349,349,52,Ostatní osobní výdaje,tree-depth-4,51,1165,1165,968
2010,chapter,349,349,53,Platy,tree-depth-3,50,47748,47748,48658
2010,chapter,349,349,54,Platy zaměstnanců v pracovním poměru,tree-depth-4,53,46093,46093,47003
2010,chapter,349,349,55,Platy zaměstnanců v pracovním poměru odvozované od platů ústavních činitelů,tree-depth-4,53,1655,1655,1655
2010,chapter,349,349,56,Povinné pojistné placené zaměstnavatelem,tree-depth-3,50,16631,16631,16676
2010,chapter,349,349,57,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,56,12228,12228,12252
2010,chapter,349,349,58,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,56,4403,4403,4424
2010,chapter,349,349,59,Kapitálové výdaje,tree-depth-1,0,8854,9639,8117
2010,chapter,349,349,60,Investiční nákupy a související výdaje,tree-depth-2,59,8854,9639,8117
2010,chapter,349,349,61,Pořízení dlouhodobého hmotného majetku,tree-depth-3,60,5804,6609,5517
2010,chapter,349,349,62,"Budovy, haly a stavby",tree-depth-4,61,200,200,0
2010,chapter,349,349,63,Dopravní prostředky,tree-depth-4,61,1200,925,925
2010,chapter,349,349,64,"Stroje, přístroje a zařízení",tree-depth-4,61,300,234,84
2010,chapter,349,349,65,Výpočetní technika,tree-depth-4,61,4104,5250,4509
2010,chapter,349,349,66,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,60,3050,3030,2600
2010,chapter,349,349,67,Programové vybavení,tree-depth-4,66,3050,3030,2600
2010,chapter,376,376,0,Generální inspekce bezpečnostních sborů,0,None,0,0,0
2010,chapter,321,321,0,Grantová agentura České republiky,0,None,2016142,2012057,1988598
2010,chapter,321,321,1,Běžné výdaje,tree-depth-1,0,1960892,1966826,1949762
2010,chapter,321,321,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,10205,9704,5742
2010,chapter,321,321,3,Nákup materiálu,tree-depth-3,2,1250,1250,422
2010,chapter,321,321,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,400,400,279
2010,chapter,321,321,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,50,50,28
2010,chapter,321,321,6,Nákup materiálu jinde nezařazený,tree-depth-4,3,800,800,115
2010,chapter,321,321,7,Nákup služeb,tree-depth-3,2,3965,5012,3868
2010,chapter,321,321,8,"Konzultační, poradenské a právní služby",tree-depth-4,7,1000,1000,701
2010,chapter,321,321,9,Nájemné,tree-depth-4,7,100,100,90
2010,chapter,321,321,10,Nákup ostatních služeb,tree-depth-4,7,2015,3062,2416
2010,chapter,321,321,11,Služby peněžních ústavů,tree-depth-4,7,50,50,261
2010,chapter,321,321,12,Služby pošt,tree-depth-4,7,250,250,20
2010,chapter,321,321,13,Služby školení a vzdělávání,tree-depth-4,7,150,150,126
2010,chapter,321,321,14,Služby telekomunikací a radiokomunikací,tree-depth-4,7,300,300,189
2010,chapter,321,321,15,Služby zpracování dat,tree-depth-4,7,100,100,64
2010,chapter,321,321,16,"Nákup vody, paliv a energie",tree-depth-3,2,920,920,199
2010,chapter,321,321,17,Elektrická energie,tree-depth-4,16,320,320,96
2010,chapter,321,321,18,Studená voda,tree-depth-4,16,100,100,9
2010,chapter,321,321,19,Teplo,tree-depth-4,16,500,500,94
2010,chapter,321,321,20,Ostatní nákupy,tree-depth-3,2,3970,2420,1252
2010,chapter,321,321,21,Cestovné (tuzemské i zahraniční),tree-depth-4,20,3020,1670,799
2010,chapter,321,321,22,Opravy a udržování,tree-depth-4,20,150,150,23
2010,chapter,321,321,23,Pohoštění,tree-depth-4,20,700,500,349
2010,chapter,321,321,24,Programové vybavení,tree-depth-4,20,100,100,80
2010,chapter,321,321,25,"Poskytnuté zálohy, jistiny, záruky a vládní úvěry",tree-depth-3,2,0,0,0
2010,chapter,321,321,26,Ostatní poskytované zálohy a jistiny,tree-depth-4,25,0,0,0
2010,chapter,321,321,27,Úroky a ostatní finanční výdaje,tree-depth-3,2,0,2,1
2010,chapter,321,321,28,Realizované kurzové ztráty,tree-depth-4,27,0,1,1
2010,chapter,321,321,29,Úroky vlastní,tree-depth-4,27,0,1,0
2010,chapter,321,321,30,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,100,100,1
2010,chapter,321,321,31,Odvody za neplnění povinnosti zaměstnávat zdravotně postižené,tree-depth-4,30,95,95,0
2010,chapter,321,321,32,Věcné dary,tree-depth-4,30,5,5,1
2010,chapter,321,321,33,Neinvestiční transfery do zahraničí,tree-depth-2,1,0,5561,5219
2010,chapter,321,321,34,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,33,0,3492,983
2010,chapter,321,321,35,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,34,0,3492,983
2010,chapter,321,321,36,Ostatní neinvestiční transfery do zahraničí,tree-depth-3,33,0,2069,4237
2010,chapter,321,321,37,Ostatní neinvestiční transfery do zahraničí,tree-depth-4,36,0,2069,4237
2010,chapter,321,321,38,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,0,953,941
2010,chapter,321,321,39,Náhrady placené obyvatelstvu,tree-depth-3,38,0,50,38
2010,chapter,321,321,40,Náhrady mezd v době nemoci,tree-depth-4,39,0,50,38
2010,chapter,321,321,41,Ostatní neinvestiční transfery obyvatelstvu,tree-depth-3,38,0,903,903
2010,chapter,321,321,42,Neinvestiční transfery obyvatelstvu nemající charakter daru,tree-depth-4,41,0,335,335
